player_name,number,height_cm
Leandro Barbosa,PG,
Eric Bledsoe,PG,
Dionte Christmas,SF,
Goran DragiÄ,SG,
Channing Frye,PF,
Archie Goodwin,SG,
Gerald Green,SG,
Viacheslav Kravtsov,C,
Alex Len,C,
Marcus Morris,SF,
Markieff Morris,PF,
Miles Plumlee,C,
Shavlik Randolph,PF,
Ish Smith,PG,
P.J. Tucker,SF,
