player_name,number,height_cm
Eric Bledsoe,PG,
Devin Booker,SG,
Lorenzo Brown,PG,
Chase Budinger,SF,
Tyson Chandler,C,
Bryce Cotton,PG,
Archie Goodwin,PG,
Kris Humphries,PF,
Cory Jefferson,PF,
John Jenkins,SG,
Orlando Johnson,SG,
Brandon Knight,SG,
Alex Len,C,
Jon Leuer,PF,
Jordan McRae,PG,
Markieff Morris,PF,
Phil Pressey,PG,
Ronnie Price,PG,
Mirza TeletoviÄ,PF,
P.J. Tucker,SF,
T.J. Warren,SF,
Sonny Weems,SG,
Alan Williams,PF,
