player_name,number,height_cm
Rafer Alston,PG,
Tony Battie,C,
Josh Boone,PF,
Keyon Dooling,PG,
Chris Douglas-Roberts,SF,
Devin Harris,PG,
Trenton Hassell,SF,
Jarvis Hayes,SF,
Kris Humphries,PF,
Yi Jianlian,PF,
Courtney Lee,SG,
Brook Lopez,C,
Eduardo NÃ¡jera,PF,
Chris Quinn,PG,
Bobby Simmons,PF,
Sean Williams,PF,
Terrence Williams,SF,
