player_name,number,height_cm
Travis Best,PG,
Rodney Buford,SF,
Elden Campbell,C,
Vince Carter,SF,
Jason Collins,C,
Kaniel Dickens,SF,
Donnell Harvey,PF,
Richard Jefferson,SF,
Jason Kidd,PG,
Nenad KrstiÄ,PF,
Ron Mercer,SF,
JÃ©rÃ´me MoÃ¯so,C,
Alonzo Mourning,PF,
Zoran PlaniniÄ,PG,
Clifford Robinson,PF,
Brian Scalabrine,PF,
Jabari Smith,PF,
Awvee Storey,SG,
Billy Thomas,SF,
Jacque Vaughn,SG,
Aaron Williams,C,
Eric Williams,SG,
