player_name,number,height_cm
Keith Bogans,SF,
MarShon Brooks,SG,
Andre Emmett,SF,
Jordan Farmar,PG,
Sundiata Gaines,SG,
Gerald Green,SF,
Dennis Horner,PF,
Kris Humphries,PF,
Damion James,SF,
Armon Johnson,PG,
Brook Lopez,C,
Anthony Morrow,SG,
Mehmet Okur,C,
Larry Owens,SF,
Johan Petro,C,
Jerry Smith,PG,
DeShawn Stevenson,SF,
Gerald Wallace,SF,
Deron Williams,PG,
Jordan Williams,C,
Shawne Williams,SF,
Shelden Williams,C,
