player_name,number,height_cm
Morris Almond,SG,
Carlos Boozer,PF,
Ronnie Brewer,SG,
Jarron Collins,C,
Kyrylo Fesenko,C,
Gordan GiriÄek,SG,
Matt Harpring,SF,
Jason Hart,PG,
Andrei Kirilenko,SF,
Kyle Korver,SG,
C.J. Miles,SG,
Paul Millsap,PF,
Mehmet Okur,C,
Ronnie Price,PG,
Deron Williams,PG,
