player_name,number,height_cm
Shandon Anderson,SG,
Vin Baker,PF,
Michael Doleac,C,
Howard Eisley,PG,
Anfernee Hardaway,SG,
Othella Harrington,PF,
Allan Houston,SG,
DerMarr Johnson,SF,
Stephon Marbury,PG,
Antonio McDyess,PF,
Nazr Mohammed,C,
Dikembe Mutombo,C,
Moochie Norris,PG,
Bruno Å undov,C,
Mike Sweetney,PF,
Kurt Thomas,PF,
Tim Thomas,SF,
Cezary TrybaÅski,C,
Keith Van Horn,SF,
Charlie Ward,PG,
Clarence Weatherspoon,PF,
Frank Williams,PG,
