player_name,number,height_cm
Trevor Ariza,SF,
Matt Barnes,SF,
Jackie Butler,C,
Jamal Crawford,SG,
Eddy Curry,C,
Antonio Davis,PF,
Steve Francis,SG,
Channing Frye,C,
Anfernee Hardaway,SF,
Jerome James,C,
David Lee,SF,
Stephon Marbury,PG,
Quentin Richardson,SF,
Nate Robinson,PG,
Jalen Rose,SG,
Malik Rose,PF,
Maurice Taylor,PF,
Ime Udoka,SF,
Qyntel Woods,SF,
