player_name,number,height_cm
LaMarcus Aldridge,C,
DeAndre' Bembry,SF,
Bruce Brown,SF,
Jevon Carter,PG,
Nic Claxton,C,
Seth Curry,SG,
Goran DragiÄ,PG,
Andre Drummond,C,
David Duke Jr.,PG,
Kevin Durant,PF,
Kessler Edwards,SF,
James Ennis III,SF,
Wenyen Gabriel,PF,
Langston Galloway,SG,
Blake Griffin,C,
James Harden,PG,
Joe Harris,SF,
Shaquille Harrison,SG,
Kyrie Irving,PG,
James Johnson,PF,
Patty Mills,SG,
Paul Millsap,C,
Day'Ron Sharpe,PF,
Cam Thomas,SG,
