player_name,number,height_cm
Stephen Curry,PG,
Usman Garuba,PF,
Draymond Green,PF,
Trayce Jackson-Davis,PF,
Cory Joseph,PG,
Jonathan Kuminga,PF,
Kevon Looney,C,
Moses Moody,SG,
Chris Paul,PG,
Gary Payton II,SG,
Brandin Podziemski,SG,
Lester Quinones,SG,
Jerome Robinson,SG,
Gui Santos,PF,
Dario Å ariÄ,C,
Pat Spencer,PG,
Klay Thompson,SF,
Andrew Wiggins,SF,
