player_name,number,height_cm
Ryan Anderson,PF,
Trevor Ariza,SF,
Tarik Black,C,
Bobby Brown,PG,
Markel Brown,SG,
Isaiah Canaan,SG,
Clint Capela,C,
Eric Gordon,SG,
Gerald Green,SG,
James Harden,SG,
Nen̻,C,
R.J. Hunter,SG,
Aaron Jackson,PG,
Demetrius Jackson,PG,
Joe Johnson,SF,
Luc Mbah a Moute,PF,
Chinanu Onuaku,C,
Chris Paul,PG,
Zhou Qi,C,
Tim Quarterman,SG,
P.J. Tucker,PF,
Briante Weber,PG,
Troy Williams,SF,
Brandan Wright,PF,
