player_name,number,height_cm
Rafer Alston,PG,
Shane Battier,SF,
Chuck Hayes,PF,
Luther Head,SG,
Juwan Howard,PF,
John Lucas III,PG,
Tracy McGrady,SG,
Yao Ming,C,
Dikembe Mutombo,C,
Steve Novak,SF,
Scott Padgett,PF,
Kirk Snyder,SF,
Vassilis Spanoulis,SG,
Jake Tsakalidis,C,
Bonzi Wells,SF,
