player_name,number,height_cm
Bogdan BogdanoviÄ,SG,
Bruno Caboclo,SF,
Vince Carter,SF,
Willie Cauley-Stein,C,
Jack Cooley,PF,
De'Aaron Fox,PG,
Nigel Hayes,SF,
Buddy Hield,SG,
George Hill,PG,
Justin Jackson,SF,
Kosta Koufos,C,
Skal LabissiÃ¨re,PF,
Frank Mason III,PG,
Georgios Papagiannis,C,
Zach Randolph,PF,
Malachi Richardson,SG,
JaKarr Sampson,SF,
Garrett Temple,SG,
