player_name,number,height_cm
Sim Bhullar,C,
Omri Casspi,SF,
Darren Collison,PG,
DeMarcus Cousins,C,
Reggie Evans,PF,
Rudy Gay,SF,
Ryan Hollins,C,
Carl Landry,PF,
Ray McCallum,PG,
Ben McLemore,SG,
Andre Miller,PG,
Quincy Miller,PF,
Eric Moreland,PF,
Ramon Sessions,PG,
Nik Stauskas,SG,
David Stockton,PG,
Jason Thompson,PF,
David Wear,PF,
Derrick Williams,PF,
