player_name,number,height_cm
Daniel Gibson,PG,
J.J. Hickson,C,
Zydrunas Ilgauskas,C,
Darnell Jackson,PF,
LeBron James,SF,
Trey Johnson,SG,
Tarence Kinsey,SG,
Sasha PavloviÄ,SF,
Joe Smith,C,
Wally Szczerbiak,SF,
Anderson VarejÃ£o,PF,
Ben Wallace,PF,
Delonte West,SG,
Jawad Williams,SF,
Mo Williams,PG,
Lorenzen Wright,C,
