player_name,number,height_cm
Lance Allred,C,
Devin Brown,SG,
Shannon Brown,SG,
Kaniel Dickens,PF,
Daniel Gibson,PG,
Drew Gooden,PF,
Larry Hughes,PG,
Zydrunas Ilgauskas,C,
LeBron James,SF,
Damon Jones,SG,
Dwayne Jones,PF,
Donyell Marshall,PF,
Ira Newble,SG,
Demetris Nichols,SF,
Sasha PavloviÄ,SG,
Cedric Simmons,PF,
Joe Smith,PF,
Eric Snow,PG,
Wally Szczerbiak,SF,
Billy Thomas,SF,
Anderson VarejÃ£o,C,
Ben Wallace,PF,
Delonte West,PG,
