player_name,number,height_cm
Lou Amundson,PF,
D.J. Augustin,PG,
Carlos Boozer,PF,
Ronnie Brewer,SF,
Jimmy Butler,SG,
Luol Deng,SF,
Mike Dunleavy,SF,
Jimmer Fredette,SG,
Taj Gibson,PF,
Kirk Hinrich,PG,
Mike James,PG,
Cartier Martin,SF,
Nazr Mohammed,C,
Erik Murphy,C,
Joakim Noah,C,
Derrick Rose,PG,
Tornike Shengelia,SF,
Tony Snell,SG,
Marquis Teague,SG,
Jarvis Varnado,PF,
