player_name,number,height_cm
Shannon Brown,SG,
Luol Deng,SF,
Chris Duhon,PG,
Thomas Gardner,SG,
Drew Gooden,PF,
Ben Gordon,SG,
Aaron Gray,C,
Adrian Griffin,SG,
Kirk Hinrich,PG,
Larry Hughes,SG,
Viktor Khryapa,PF,
Demetris Nichols,SF,
Joakim Noah,C,
Andr̩s Nocioni,SF,
Thabo Sefolosha,SG,
Cedric Simmons,PF,
Joe Smith,PF,
Tyrus Thomas,PF,
Ben Wallace,C,
