player_name,number,height_cm
Steve Blake,PG,
Juan Dixon,SG,
Jarrett Jack,SG,
Viktor Khryapa,SF,
Voshon Lenard,SG,
Darius Miles,SF,
Sergei Monia,SF,
Travis Outlaw,PF,
Ruben Patterson,SF,
Joel Przybilla,C,
Zach Randolph,PF,
Theo Ratliff,C,
Ha Seung-Jin,C,
Brian Skinner,C,
Charles Smith,SG,
Sebastian Telfair,PG,
Martell Webster,SF,
