player_name,number,height_cm
Ryan Arcidiacono,PG,
Greg Brown III,PF,
John Butler,C,
Chance Comanche,C,
Drew Eubanks,C,
Jerami Grant,PF,
Shaquille Harrison,SG,
Josh Hart,SF,
Keon Johnson,SG,
Kevin Knox,PF,
Damian Lillard,PG,
Nassir Little,SF,
Skylar Mays,PG,
Justin Minaya,SF,
Jusuf NurkiÄ,C,
Gary Payton II,SG,
Cam Reddish,SF,
Shaedon Sharpe,SG,
Anfernee Simons,SG,
Matisse Thybulle,SG,
Jabari Walker,SF,
Trendon Watford,PF,
Jeenathan Williams,SG,
Justise Winslow,PF,
