player_name,number,height_cm
Deandre Ayton,C,
Ibou Badji,C,
Dalano Banton,PG,
Jamaree Bouyea,PG,
Malcolm Brogdon,PG,
Moses Brown,C,
Toumani Camara,PF,
Jerami Grant,PF,
Ashton Hagans,PG,
Scoot Henderson,PG,
Skylar Mays,PG,
Justin Minaya,SF,
Taze Moore,SG,
Kris Murray,SF,
Duop Reath,C,
Rayan Rupert,SG,
Shaedon Sharpe,SG,
Anfernee Simons,SG,
Matisse Thybulle,SF,
Ish Wainright,SF,
Jabari Walker,SF,
Robert Williams,C,
