player_name,number,height_cm
Elton Brand,PF,
PrimoÅ¾ Brezec,C,
Rodney Carney,SG,
Samuel Dalembert,C,
Francisco Elson,C,
Willie Green,SG,
Jrue Holiday,PG,
Andre Iguodala,SF,
Allen Iverson,SG,
Royal Ivey,SG,
Jason Kapono,SF,
Jodie Meeks,SG,
Jason Smith,PF,
Marreese Speights,C,
Lou Williams,PG,
Thaddeus Young,PF,
