player_name,number,height_cm
Furkan Aldemir,PF,
Isaiah Canaan,PG,
Michael Carter-Williams,PG,
Robert Covington,SF,
Brandon Davies,PF,
Larry Drew II,PG,
Tim Frazier,PG,
Drew Gordon,PF,
Jerami Grant,SF,
Chris Johnson,SF,
Malcolm Lee,SG,
Luc Mbah a Moute,PF,
K.J. McDaniels,SG,
JaVale McGee,C,
Nerlens Noel,C,
Jason Richardson,SG,
Glenn Robinson III,SF,
Thomas Robinson,PF,
JaKarr Sampson,SF,
Alexey Shved,SG,
Henry Sims,C,
Ish Smith,PG,
Malcolm Thomas,PF,
Hollis Thompson,SG,
Tony Wroten,PG,
