player_name,number,height_cm
Rafer Alston,PG,
Tony Battie,PF,
Keith Bogans,SG,
Brian Cook,PF,
Adonal Foyle,C,
Marcin Gortat,PF,
Dwight Howard,C,
Anthony Johnson,PG,
Courtney Lee,SG,
Rashard Lewis,PF,
Tyronn Lue,PG,
Jameer Nelson,PG,
MickaÃ«l PiÃ©trus,SG,
JJ Redick,SG,
Jeremy Richardson,SF,
Hedo TÃ¼rkoÄlu,SF,
