player_name,number,height_cm
Ryan Anderson,PF,
Earl Clark,PF,
Glen Davis,PF,
Chris Duhon,PG,
Justin Harper,PF,
Dwight Howard,C,
Larry Hughes,PG,
DeAndre Liggins,SF,
Jameer Nelson,PG,
Daniel Orton,PF,
JJ Redick,SG,
Jason Richardson,SG,
Quentin Richardson,SF,
Ish Smith,PG,
Hedo TÃ¼rkoÄlu,SF,
Von Wafer,SG,
