player_name,number,height_cm
Malik Allen,PF,
Ryan Anderson,PF,
Gilbert Arenas,PG,
Brandon Bass,PF,
Vince Carter,SG,
Earl Clark,SF,
Chris Duhon,PG,
Marcin Gortat,C,
Dwight Howard,C,
Rashard Lewis,PF,
Jameer Nelson,PG,
MickaÃ«l PiÃ©trus,SF,
JJ Redick,SG,
Jason Richardson,SG,
Quentin Richardson,SF,
Hedo TÃ¼rkoÄlu,SF,
Jason Williams,PG,
