player_name,number,height_cm
DeJuan Blair,PF,
Keith Bogans,SF,
Matt Bonner,PF,
Tim Duncan,C,
Michael Finley,SF,
Manu GinÃ³bili,SG,
Malik Hairston,SG,
Marcus Haislip,SF,
George Hill,PG,
Cedric Jackson,PG,
Richard Jefferson,SF,
Ian Mahinmi,C,
Roger Mason,SG,
Antonio McDyess,PF,
Tony Parker,PG,
Theo Ratliff,C,
Garrett Temple,SG,
