player_name,number,height_cm
LaMarcus Aldridge,C,
Keita Bates-Diop,SF,
DeMar DeRozan,PF,
Gorgui Dieng,C,
Drew Eubanks,C,
Rudy Gay,PF,
Keldon Johnson,SF,
Tre Jones,PG,
Trey Lyles,PF,
Patty Mills,PG,
Dejounte Murray,PG,
Jakob Poeltl,C,
Cameron Reynolds,SF,
Luka Å amaniÄ,PF,
Devin Vassell,SF,
Lonnie Walker IV,SG,
Quinndary Weatherspoon,SG,
Derrick White,SG,
