player_name,number,height_cm
James Anderson,SG,
DeJuan Blair,PF,
Matt Bonner,PF,
Derrick Byars,PF,
Eric Dawson,C,
Justin Dentmon,PG,
Boris Diaw,PF,
Ike Diogu,PF,
Tim Duncan,C,
T.J. Ford,PG,
Manu GinÃ³bili,SG,
Danny Green,SG,
Stephen Jackson,SF,
Richard Jefferson,SF,
Cory Joseph,PG,
Kawhi Leonard,SF,
Patty Mills,PG,
Gary Neal,SG,
Tony Parker,PG,
Tiago Splitter,C,
Malcolm Thomas,PF,
