player_name,number,height_cm
OG Anunoby,SF,
Lorenzo Brown,PG,
Bruno Caboclo,SF,
DeMar DeRozan,SG,
Nigel Hayes,SF,
Serge Ibaka,PF,
Kyle Lowry,PG,
Alfonzo McKinnie,SF,
C.J. Miles,SF,
Malcolm Miller,SF,
Lucas Nogueira,C,
Jakob Poeltl,C,
Norman Powell,SG,
Malachi Richardson,SG,
Pascal Siakam,PF,
Jonas ValanÄiÅ«nas,C,
Fred VanVleet,PG,
Delon Wright,PG,
