player_name,number,height_cm
Corey Brewer,SF,
Greg Buckner,SG,
Michael Doleac,C,
Randy Foye,PG,
Ryan Gomes,PF,
Gerald Green,SF,
Marko JariÄ,SG,
Al Jefferson,C,
Mark Madsen,PF,
Rashad McCants,SG,
Theo Ratliff,PF,
Chris Richard,C,
Craig Smith,PF,
Kirk Snyder,SF,
Sebastian Telfair,PG,
Antoine Walker,PF,
