player_name,number,height_cm
Marcus Banks,PG,
Mark Blount,C,
Anthony Carter,PG,
Ricky Davis,SF,
Ronald Dupree,SF,
Richie Frahm,SG,
Kevin Garnett,PF,
Eddie Griffin,C,
Trenton Hassell,SG,
Troy Hudson,PG,
Marko JariÄ,PG,
Mark Madsen,C,
Rashad McCants,SG,
Michael Olowokandi,C,
Justin Reed,SF,
Wally Szczerbiak,SF,
Nikoloz Tskitishvili,PF,
Bracey Wright,SG,
