player_name,number,height_cm
Jeff Adrien,PF,
Anthony Bennett,PF,
Corey Brewer,SF,
Lorenzo Brown,PG,
Chase Budinger,SF,
Troy Daniels,SG,
Gorgui Dieng,C,
Kevin Garnett,PF,
Justin Hamilton,C,
Robbie Hummel,SF,
Sean Kilpatrick,SG,
Zach LaVine,PG,
Kevin Martin,SG,
Shabazz Muhammad,SG,
Gary Neal,SG,
Arinze Onuaku,C,
Adreian Payne,PF,
Nikola PekoviÄ,C,
Miroslav Raduljica,C,
Glenn Robinson III,SG,
Ricky Rubio,PG,
Ronny Turiaf,C,
Andrew Wiggins,SF,
Mo Williams,PG,
Thaddeus Young,PF,
