player_name,number,height_cm
Joe Alexander,SF,
Malik Allen,PF,
Charlie Bell,SG,
Keith Bogans,SG,
Andrew Bogut,C,
Austin Croshere,PF,
Francisco Elson,C,
Dan Gadzuric,C,
Eddie Gill,PG,
Richard Jefferson,SF,
Damon Jones,PG,
Tyronn Lue,PG,
Luc Mbah a Moute,PF,
Michael Redd,SG,
Luke Ridnour,PG,
Ramon Sessions,PG,
Charlie Villanueva,PF,
