player_name,number,height_cm
J.J. Barea,SG,
Brandon Bass,C,
Matt Carroll,SG,
Erick Dampier,C,
DeSagana Diop,C,
Devean George,SF,
Gerald Green,SG,
Ryan Hollins,C,
Josh Howard,SF,
Jason Kidd,PG,
Dirk Nowitzki,PF,
James Singleton,PF,
Jerry Stackhouse,SG,
Jason Terry,SG,
Shawne Williams,SF,
Antoine Wright,SF,
