player_name,number,height_cm
Maurice Ager,SG,
Malik Allen,PF,
J.J. Barea,PG,
Brandon Bass,C,
Erick Dampier,C,
DeSagana Diop,C,
Nick Fazekas,PF,
Devean George,SF,
Devin Harris,PG,
Trenton Hassell,SG,
Josh Howard,SF,
Juwan Howard,PF,
Eddie Jones,SG,
Jason Kidd,PG,
Tyronn Lue,PG,
Jamaal Magloire,C,
Dirk Nowitzki,PF,
Jerry Stackhouse,SG,
Jason Terry,SG,
Antoine Wright,SG,
