player_name,number,height_cm
Kent Bazemore,SF,
DeAndre' Bembry,SF,
JosÃ© CalderÃ³n,PG,
Malcolm Delaney,PG,
Mike Dunleavy,SF,
Tim Hardaway Jr.,SG,
Dwight Howard,C,
Kris Humphries,PF,
Ersan Ä°lyasova,PF,
Ryan Kelly,PF,
Kyle Korver,SG,
Paul Millsap,PF,
Mike Muscala,C,
Gary Neal,SG,
Lamar Patterson,SG,
Taurean Prince,SF,
Dennis SchrÃ¶der,PG,
Mike Scott,PF,
Thabo Sefolosha,SF,
Edy Tavares,C,
