player_name,number,height_cm
Shareef Abdur-Rahim,PF,
Michael Bradley,C,
Jason Collier,C,
Chris Crawford,PF,
Josh Davis,PF,
Boris Diaw,SG,
Dan Dickau,PG,
Hiram Fuller,PF,
Dion Glover,SG,
Travis Hansen,SF,
Alan Henderson,PF,
Stephen Jackson,SF,
Nazr Mohammed,C,
Mamadou N'Diaye,C,
Lee Nailon,PF,
Wesley Person,SG,
Joel Przybilla,C,
Theo Ratliff,C,
Å½eljko RebraÄa,C,
Bob Sura,SG,
Jason Terry,PG,
Jacque Vaughn,PG,
Rasheed Wallace,PF,
