player_name,number,height_cm
Marquis Daniels,SG,
Travis Diener,PG,
Ike Diogu,PF,
Mike Dunleavy,SG,
Jeff Foster,C,
Stephen Graham,SF,
Danny Granger,SF,
David Harrison,C,
Troy Murphy,PF,
Ronald Murray,PG,
Jermaine O'Neal,C,
Andre Owens,PG,
Kareem Rush,SG,
Courtney Sims,C,
Jamaal Tinsley,PG,
Shawne Williams,SF,
