player_name,number,height_cm
Ray Allen,SG,
Tony Allen,SG,
Glen Davis,C,
Kevin Garnett,PF,
J.R. Giddens,SF,
Eddie House,PG,
Stephon Marbury,PG,
Mikki Moore,C,
Patrick O'Bryant,C,
Kendrick Perkins,C,
Paul Pierce,SF,
Leon Powe,PF,
Gabe Pruitt,SG,
Rajon Rondo,PG,
Brian Scalabrine,C,
Henry Walker,SF,
