player_name,number,height_cm
Steven Adams,C,
Nickeil Alexander-Walker,SG,
Lonzo Ball,PG,
Eric Bledsoe,SG,
Wenyen Gabriel,PF,
Josh Hart,SF,
Jaxson Hayes,C,
Willy HernangÃ³mez,C,
Brandon Ingram,SF,
Wes Iwundu,SF,
James Johnson,PF,
Kira Lewis Jr.,PG,
Didi Louzada,SF,
Will Magnay,C,
Naji Marshall,SF,
NicolÃ² Melli,PF,
James Nunnally,SF,
JJ Redick,SG,
Isaiah Thomas,PG,
Sindarius Thornwell,SG,
Zion Williamson,PF,
