player_name,number,height_cm
Precious Achiuwa,PF,
Bam Adebayo,C,
Trevor Ariza,SF,
Nemanja Bjelica,PF,
Avery Bradley,SG,
Jimmy Butler,SF,
Dewayne Dedmon,C,
Goran DragiÄ,PG,
Maurice Harkless,SF,
Udonis Haslem,C,
Tyler Herro,SG,
Andre Iguodala,SF,
Meyers Leonard,C,
Kendrick Nunn,PG,
KZ Okpala,PF,
Victor Oladipo,SG,
Kelly Olynyk,C,
Duncan Robinson,SF,
Chris Silva,PF,
Max Strus,SF,
Gabe Vincent,PG,
