player_name,number,height_cm
Blake Ahearn,PG,
Joel Anthony,PF,
Marcus Banks,PG,
Earl Barron,C,
Mark Blount,C,
Daequan Cook,SG,
Ricky Davis,SF,
Anfernee Hardaway,SF,
Udonis Haslem,PF,
Luke Jackson,SF,
Alexander Johnson,PF,
Bobby Jones,SF,
St̩phane Lasme,PF,
Shawn Marion,PF,
Alonzo Mourning,C,
Shaquille O'Neal,C,
Smush Parker,PG,
Kasib Powell,SF,
Chris Quinn,PG,
Dwyane Wade,SG,
Jason Williams,PG,
Dorell Wright,SF,
