player_name,number,height_cm
Malik Allen,PF,
Rafer Alston,PG,
Jerome Beasley,PF,
Caron Butler,SF,
Rasual Butler,SF,
Bimbo Coles,PG,
Brian Grant,C,
Udonis Haslem,PF,
Tyrone Hill,PF,
Eddie Jones,SG,
Lamar Odom,PF,
Kirk Penney,SG,
Dwyane Wade,PG,
Samaki Walker,PF,
John Wallace,SF,
Loren Woods,C,
Wang Zhizhi,C,
