player_name,number,height_cm
Joel Anthony,C,
D.J. Augustin,PG,
Caron Butler,SF,
Kentavious Caldwell-Pope,SG,
Gigi Datome,SF,
Spencer Dinwiddie,PG,
Andre Drummond,C,
Reggie Jackson,PG,
Brandon Jennings,PG,
Jonas Jerebko,PF,
John Lucas III,PG,
Cartier Martin,SF,
Jodie Meeks,SG,
Quincy Miller,PF,
Greg Monroe,PF,
Tayshaun Prince,SF,
Kyle Singler,SF,
Josh Smith,PF,
Anthony Tolliver,PF,
Shawne Williams,SF,
