player_name,number,height_cm
Alex Acker,SG,
Arron Afflalo,SG,
Chauncey Billups,PG,
Kwame Brown,C,
Will Bynum,PG,
Richard Hamilton,SG,
Walter Herrmann,SF,
Allen Iverson,PG,
Amir Johnson,PF,
Jason Maxiell,C,
Antonio McDyess,PF,
Tayshaun Prince,SF,
Walter Sharpe,PF,
Rodney Stuckey,PG,
Rasheed Wallace,C,
