player_name,number,height_cm
Hilton Armstrong,C,
Brandon Bass,PF,
Devin Brown,SG,
Rasual Butler,SF,
Tyson Chandler,C,
Bobby Jackson,SG,
Marc Jackson,PF,
Linton Johnson,PF,
Desmond Mason,SF,
Jannero Pargo,PG,
Chris Paul,PG,
Cedric Simmons,PF,
Peja StojakoviÄ,SF,
Marcus Vinicius,SF,
David West,PF,
