player_name,number,height_cm
Kent Bazemore,SG,
Steve Blake,PG,
MarShon Brooks,SG,
Kobe Bryant,SG,
Jordan Farmar,PG,
Pau Gasol,C,
Elias Harris,SF,
Manny Harris,SG,
Xavier Henry,SF,
Jordan Hill,PF,
Wesley Johnson,SF,
Chris Kaman,C,
Ryan Kelly,PF,
Kendall Marshall,PG,
Jodie Meeks,SG,
Steve Nash,PG,
Robert Sacre,C,
Shawne Williams,PF,
Nick Young,SG,
