player_name,number,height_cm
Darrell Arthur,PF,
Will Barton,SG,
Malik Beasley,SG,
Wilson Chandler,SF,
Torrey Craig,SF,
Kenneth Faried,PF,
Devin Harris,PG,
Gary Harris,SG,
Juancho HernangÃ³mez,PF,
Richard Jefferson,SF,
Nikola JokiÄ,C,
Tyler Lydon,PF,
Trey Lyles,PF,
Paul Millsap,PF,
Monte Morris,PG,
Emmanuel Mudiay,PG,
Jamal Murray,PG,
Mason Plumlee,C,
