player_name,number,height_cm
Arron Afflalo,SG,
Chris Andersen,C,
Corey Brewer,SF,
DeMarre Carroll,PF,
Wilson Chandler,SF,
Kenneth Faried,PF,
Rudy FernÃ¡ndez,SG,
Danilo Gallinari,SF,
Jordan Hamilton,SF,
Al Harrington,PF,
NenÃª,C,
Kosta Koufos,C,
Ty Lawson,PG,
JaVale McGee,C,
Andre Miller,SG,
Timofey Mozgov,C,
Julyan Stone,SG,
