player_name,number,height_cm
Shane Battier,SF,
Troy Bell,PG,
Pau Gasol,PF,
Ryan Humphrey,PF,
Dahntay Jones,SG,
Mike Miller,SF,
Bo Outlaw,PF,
Wesley Person,SG,
James Posey,SG,
Theron Smith,SF,
Stromile Swift,PF,
Jake Tsakalidis,C,
Earl Watson,PG,
Bonzi Wells,SG,
Jason Williams,PG,
Lorenzen Wright,C,
