player_name,number,height_cm
Ray Allen,SG,
Mateen Cleaves,PG,
Nick Collison,C,
Antonio Daniels,PG,
Reggie Evans,PF,
Danny Fortson,C,
Jerome James,C,
Ibo Kutluay,SG,
Rashard Lewis,SF,
Ronald Murray,SG,
Vitaly Potapenko,C,
Vladimir RadmanoviÄ,PF,
Luke Ridnour,PG,
Robert Swift,C,
Damien Wilkins,SF,
