player_name,number,height_cm
Ray Allen,SG,
Brent Barry,SG,
Calvin Booth,C,
Antonio Daniels,PG,
Reggie Evans,PF,
Richie Frahm,SF,
Jerome James,C,
Rashard Lewis,SF,
Ronald Murray,PG,
Vitaly Potapenko,C,
Vladimir RadmanoviÄ,PF,
Luke Ridnour,PG,
Ansu Sesay,SF,
Leon Smith,C,
