player_name,number,height_cm
Nick Collison,PF,
Ronald Dupree,SF,
Kevin Durant,SG,
Francisco Elson,C,
MickaÃ«l Gelabale,SG,
Eddie Gill,PG,
Jeff Green,SF,
Adrian Griffin,SF,
Donyell Marshall,PF,
Ira Newble,SF,
Johan Petro,C,
Luke Ridnour,PG,
Mouhamed Sene,C,
Robert Swift,C,
Wally Szczerbiak,SF,
Kurt Thomas,C,
Earl Watson,PG,
Delonte West,PG,
Chris Wilcox,PF,
Damien Wilkins,SF,
Mike Wilks,PG,
