player_name,number,height_cm
Cole Aldrich,C,
Nick Collison,PF,
Daequan Cook,SG,
Kevin Durant,SF,
Derek Fisher,PG,
James Harden,SG,
Lazar Hayward,SF,
Serge Ibaka,PF,
Royal Ivey,SG,
Reggie Jackson,PG,
Eric Maynor,PG,
Nazr Mohammed,C,
Kendrick Perkins,C,
Ryan Reid,PF,
Thabo Sefolosha,SG,
Russell Westbrook,PG,
