player_name,number,height_cm
Antonio Anderson,SF,
Ryan Bowen,SF,
Nick Collison,C,
Kevin Durant,SF,
Jeff Green,PF,
James Harden,SG,
Serge Ibaka,PF,
Nenad KrstiÄ,C,
Shaun Livingston,PG,
Eric Maynor,PG,
Byron Mullens,PF,
Kevin Ollie,PG,
Thabo Sefolosha,SG,
Etan Thomas,C,
Kyle Weaver,SG,
Russell Westbrook,PG,
D.J. White,PF,
Mike Wilks,PG,
